name,name_en,name_ar,tourism,amenity,shop,man_made,rooms,beds,addr_city,latitude,longitude
Wild Camp,,,camp_site,,,,,,,30.5403174,35.4276368
Wild Camp,,,camp_site,,,,,,,32.2308106,35.7771237
Wild Camp,,,camp_site,,,,,,,32.1824558,35.7976611
Wild Camp,,,camp_site,,,,,,,31.6865989,35.6473974
Wild Camp,,,camp_site,,,,,,,31.5987714,35.6349956
Wild Camp,,,camp_site,,,,,,,31.5076803,35.6955286
Wild Camp,,,camp_site,,,,,,,30.479804,35.4653258
Wild Camp,,,camp_site,,,,,,,30.4269637,35.4542809
Wild Camp,,,camp_site,,,,,,,30.3765376,35.4292802
Wild Camp,,,camp_site,,,,,,,32.2889636,35.7481806
Wild Camp,,,camp_site,,,,,,,32.2446359,35.7629803
Wild Camp,,,camp_site,,,,,,,31.9906461,35.7390424
Wild Camp,,,camp_site,,,,,,,32.0017221,35.7460444
مزرعة جوهرة السلط,,,hostel,,,,,,,32.1151575,35.7975787
,,,information,,,,,,,31.9647141,35.9054948
The Boulevard's Corner,,,gallery,,,,,,,31.9649351,35.9036474
Huge Boulder Wild Camp,,,camp_site,,,,,,,30.0508731,35.2318968
community art project,,,artwork,,,,,,,31.8498843,36.8195374
محل اميرة,,,attraction,,,,,,,31.9160406,35.8900561
Start of wadi al hasa,,,picnic_site,,,,,,,30.9889171,35.6569912
The Hippodrome,,,information,,,,,,,32.2729753,35.8910998
محمود سعادة,,,apartment,,,,,,,32.0745778,35.8596508
اسماعيل سعادة,,,apartment,,,,,,,32.0747866,35.8598372
وطن,Watan Studio,,gallery,,,,,,,31.9468553,35.929953
,,,viewpoint,,,,,,,32.6633006,35.6504553
متحف الكرك,Al-Karak Museum,متحف الكرك,museum,,,,,,,31.1821609,35.7017229
متحف القلعة,,متحف القلعة,museum,,,,,,,31.1809629,35.7011482
Magical Desert Dunes,,,camp_site,,,,,,,29.6366633,35.4940404
house,,,wilderness_hut,,,,,,,32.0468191,35.8574743
Dana Nabil Eco Camp House,,,hotel,,,,,,,30.701205,35.5953046
Kharaz,,,viewpoint,,,,,,,29.8086111,35.4541667
,Twins Downtown Hotel,,hotel,,,,,,,31.9523341,35.9313622
,"OlD house, castle street 61110 Kerak",,hotel,,,,,,,31.1811964,35.7031667
rock arch,,,attraction,,,,,,,29.8092291,35.454775
,,,viewpoint,,,,,,,30.5730315,36.4784068
,Petra Castle Hotel,,hotel,,,,,,,30.3243626,35.4969822
,,,viewpoint,,,,,,,30.346651,35.4351315
منزل خليل القدومي وصهره فراس جانبه,,,attraction,,,,,,,31.966213,35.857795
,Qastal Amman,,hotel,,,,,,,31.7350923,35.9443241
Museum Jerusalem,,,gallery,,,,,,,31.9579821,35.9154519
strand hotel,,,hotel,,,,,,,31.9558265,35.8701277
,,,apartment,,,,,,,32.0355098,35.7299299
,,,attraction,,,,,,,30.3289384,35.4415004
جبل النبي هارون,Jabal Harun,,attraction,,,,,,,30.316791,35.406715
,Jarash Gate Suite,,apartment,,,,,,,32.2903569,35.8826677
,Desert Moon,,hostel,,,,,,,30.323516,35.4802492
,Normas Hotel,,hotel,,,,,,,31.9519565,35.9316491
,فحص,,apartment,,,,,,,31.9276199,35.8335977
Hotel Philosophy,,,hotel,,,,,,,31.9520202,35.9288654
Rock Bridge,,,attraction,,,,,,,29.4662743,35.3670716
Wadi Mujib Chalets,,,hotel,,,,,,,31.4702538,35.568775
مخيم الحياة البرية,Wild life camp,,camp_site,,,,,,,29.7017975,35.5492848
Arch Tower,,,viewpoint,,,,,,,29.5747222,35.5033333
,Dana Stars Hotel,,hotel,,,,,,,30.6756042,35.6097928
,فحص,,attraction,,,,,,,31.9476565,35.8493438
,Hassan Zawaidah Wadi Rum camp,,camp_site,,,,,,,29.6603226,35.4871579
Rum Kingdom Camp,,,camp_site,,,,,,,29.6543893,35.475839
طريق الهوبيت,Hobbit’s trial,,camp_site,,,,,,,30.6759037,35.6108682
,New Park,,hotel,,,,,,,31.9560647,35.9314141
marhaba furnished apartment,,,motel,,,,2,,عمان,32.0248157,35.8744714
מצפור נהריים,Naharayim viewpoint,,viewpoint,,,,,,,32.6467902,35.5728429
,Belltower View,,viewpoint,,,,,,,31.714803,35.7936279
,,,viewpoint,,,,,,,30.3198253,35.4526668
High Place Petra View,,,information,,,,,,,30.3206352,35.4525525
School,,,information,,,,,,,29.575576,35.4193874
,FREE PARKING,,attraction,,,,,,,31.1824625,35.7024626
,,,camp_site,,,,,,,29.5093459,35.3858887
,,,camp_site,,,,,,,29.5724446,35.412515
,,,camp_site,,,,,,,30.1025542,35.247718
,,,viewpoint,,,,,,,30.4947392,35.4666949
,,,viewpoint,,,,,,,29.57244,35.4126558
,,,camp_site,,,,,,,30.2155161,35.3352043
,,,camp_site,,,,,,,30.5396186,35.451863
برة السماعين,,,attraction,,,,,,,29.5743448,35.3763613
Barrah Canyon,,,attraction,,,,,,,29.5579957,35.4908995
,JHRC Train Adventure starting point,,attraction,,,,,,,29.6604122,35.4825429
,Luciana Hotel,,hotel,,,,,,,29.5257863,35.0061839
,Al nawatef camp eco,,camp_site,,,,,,,30.6160864,35.6049451
Karak dream,,,motel,,,,,,,31.1827136,35.7034628
متحف السيارات الملكي m&h,,,museum,,,,,,,31.9831565,35.8264687
,,,camp_site,,,,,,,30.5271604,35.4524611
,,,camp_site,,,,,,,30.3746871,35.4385605
house,,,guest_house,,,,,,,32.0043525,35.8811492
,Rahayed Desert Camp,,hotel,,,,,,,29.64334,35.5056211
,,,wilderness_hut,,,,,,,30.7294772,35.8152997
نزل جدار المدينة,Ruin Wall Hotel&Hostel,,hostel,,,,,,,32.285262,35.8922273
Wadi Rum EcoTours Bedouin Camp,,,camp_site,,,,,,,29.5036793,35.4369926
Wadi Rum Visitor Center,,,information,,,,,,,29.639233,35.434445
نزل خروب,Carob Hostel,,hostel,,,,,,,31.9587065,35.9302373
عمارة 95,,,hostel,,,,,,,31.9297447,35.9122741
متحف الفلكلور الأردني,Jordan Folklore Museum,متحف الفلكلور الأردني,museum,,,,,,,31.9517413,35.93894
,Museum of Popular Traditions,,museum,,,,,,,31.9518748,35.939648
jawal hotel,,,hotel,,,,,,,31.9517809,35.9367936
Luxury Mazayen Rum Camp,,,camp_site,,,,,,,29.6326433,35.4979466
Qasr el-Kithara,,,attraction,,,,,,,29.8006936,35.3167283
Blue House Gerasa,,,guest_house,,,,,,,32.2783603,35.8980434
STAY Chalet,,,apartment,,,,,,,31.8287621,35.6812553
Jordan Guest House,,,guest_house,,,,,,,30.3100128,35.4757156
Darna Hostel,,,hostel,,,,3,,,31.9544625,35.9286852
Petra Moon Luxury Hotel,,,hotel,,,,,,,30.3268319,35.4689982
Venus Hotel,,,hotel,,,,,,,30.3266007,35.4690892
Khalid’s Beduin Authentic Camp,,,camp_site,,,,,,,29.5835333,35.4964289
Abu Subah Beduin Camp,,,camp_site,,,,,,,29.9751618,35.3653334
Abu Subah Beduin Camp,,,hotel,,,,,,,29.9752327,35.3653979
,,,guest_house,,,,,,,30.2555425,35.4564196
Golden Rose Hotel,,,hotel,,,,,,,29.5278927,35.005595
,,,caravan_site,,,,,,,30.2361417,37.0508408
Sextius Florentinus Tomb,Sextius Florentinus Tomb,,attraction,,,,,,,30.3304155,35.450769
Silk Tomb,Silk Tomb,,attraction,,,,,,,30.3280388,35.4492607
Urn Tomb,Urn Tomb,,attraction,,,,,,,30.327551,35.449262
قصر عمرة‎,Quseir Amra,قصر عمرة,attraction,,,,,,,31.8018159,36.5875408
برية وادي رم,Wild Wadi Rum,,camp_site,,,,,,,29.5129412,35.4772878
الطبيقى,Al-Tbeqa,,viewpoint,,,,,,,29.5118007,35.4772044
La Casa Hotel,,,hotel,,,,,,,31.9925324,35.863659
شقق مفروشة ام محمد,Aparyments Um Mohmed for rent,,apartment,,,,,,,31.950134,35.9058862
,Rum Hotels,,hotel,,,,,,,31.9579504,35.8614748
Jewheret Alswefia Hotel Suites,,,hotel,,,,,,,31.9581879,35.8613466
Hilton Amman,,,hotel,,,,173,,Amman,31.9666803,35.899086
,,,caravan_site,,,,,,,30.236185,37.0508992
جَبَل نِيبُو,Mount Nebo,جَبَل نِيبُو,viewpoint,,,,,,,31.7681678,35.725269
The Brazen Serpent Monument,,,attraction,,,,,,,31.7683053,35.7253544
Corinthian Tomb,Corinthian Tomb,,attraction,,,,,,,30.3285277,35.4495453
Palace Tomb,Palace Tomb,,attraction,,,,,,,30.3291065,35.4499137
,Barqash House - best homestay!,,guest_house,,,,,,,32.4137959,35.7427936
,Barqash Hostel,,guest_house,,,,,,,32.4137931,35.7428516
,,,apartment,,,,,,,31.9749787,35.882951
,Treasury from above,,viewpoint,,,,,,,30.3221496,35.4522024
,Faraseen Apartments,,apartment,,,,,,,31.734991,35.9441969
Wadi Rum Tours ( Saleh's Safari Camp),,,camp_site,,,,,,,29.5159607,35.4119831
Homestay Rasoun,,,hostel,,,,,,,32.4017084,35.7593741
נהריים בגשר,,,attraction,,,,,,,32.6230967,35.5634372
Atremis restaurant,,,attraction,fast_food,,,,,,32.2665593,35.8867455
מגדל תצפית,,,viewpoint,,,tower,,,,30.6682413,35.2645074
Beit Al Fannan,,,hotel,,,,,,,32.4504433,35.6183529
Beit Idis Homestay,,,hostel,,,,,,,32.4404882,35.6818267
my grandfather haous,,,hotel,,,,3,,القادسية,30.677515,35.6097951
Dream House hotel,,,hotel,,,,,,,32.2797257,35.8981271
Camp Husban 1,,,camp_site,,,,,,,31.8336902,35.7718846
Ecolodge,,,hotel,,,,8,,,31.8717395,35.6313209
,,,caravan_site,,,,,,,32.204904,35.7175794
ירמוכית,Yarmikhit,,viewpoint,,,,,,,32.6714941,35.5988854
,Airbnb Aqaba,,guest_house,,,,,,,29.531577,35.0116244
Hobbit houses,,,camp_site,,,,,,,30.6765784,35.6111373
,Rum Jordan Camp,,camp_site,,,,,,,29.7163788,35.5161666
aljamalhotel,,,hotel,,,,34,,amman,32.0043118,35.8708342
دارة الفنون (مؤسّسة خالد الشومان),Darat al Funun (Shoman Foundation),,gallery,,,,,,عمّان,31.9541995,35.9304639
Djinn Blocks,Djinn Blocks,,attraction,,,,,,,30.3221541,35.4642445
Nabatean rock inscriptions,Nabatean Rock Inscriptions,,attraction,,,,,,,29.55899,35.4115285
The Byzantine church,The Byzantine church,,information,,,,,,,31.954473,35.935303
,Temple;Little Petra Siq,,attraction,,,,,,,30.3741588,35.4499308
The South Gate and the City Wall,,,information,,,,,,,32.2763405,35.891017
,,,viewpoint,,,,,,,32.2666579,35.8871038
The Temple of Artemis,,,information,,,,,,,32.2816086,35.891121
,,,artwork,,,,,,,32.0104049,35.8707574
The Umayyad Complex,The Umayyad Complex,,information,,,,,,,31.9553491,35.9344221
The hand of Hercules,The hand of Hercules,,artwork,,,,,,,31.9538501,35.9344232
Site Rules,,,information,,,,,,,31.767666,35.7260587
Dolmen,,,attraction,,,,,,,32.2100695,36.0015458
Dolmen field,,,attraction,,,,,,,32.209649,36.0028927
,,,caravan_site,,,,,,,30.2361536,37.0508463
مشروع النقابة ١,JEA,,apartment,,,,,,,31.8117337,35.9234588
عمي ابو كمال,Abu Kamal,,apartment,,,,,,,32.3014884,35.7388616
,Abu Kamal,,apartment,,,,,,,32.3015262,35.7390755
,"JEA ,Project 1",,apartment,,,,,,,31.8120354,35.92333
AbuFares,,,apartment,,,,,,,32.0007328,35.9489375
The Brazen Serpent Monument,,,information,,,,,,,31.7682697,35.7253671
,Good place for a tent,,camp_site,,,,,,,30.6186309,35.525388
,Good place for a tent,,camp_site,,,,,,,30.6210405,35.5171015
,Good place for a tent,,camp_site,,,,,,,30.6135638,35.5329999
,Airbnb Aqaba II,,guest_house,,,,,,,29.541789,35.0200428
,,,hotel,,,,,,,31.9792259,35.8963223
قصر سبا,,,hotel,,,,,,,31.9794487,35.8980309
,Petra Royal Ranch,,guest_house,,,,,,,30.3699609,35.4675347
مطل نهر اليرموك,,,viewpoint,,,,,,,32.6771622,35.6610603
,,,information,,,,,,,30.3309626,35.4394923
,,,information,,,,,,,30.3345129,35.4390742
مطل بحيرة طبريا,,,viewpoint,,,,,,,32.6612053,35.6783104
Cliff Hotel,,,hotel,,,,,,Amman,31.9520272,35.9319619
شقتنا,,,apartment,,,,,,,31.989401,35.8568836
Petra Palace Hotel,,,hotel,,,,,,,30.3253411,35.4719751
Dana Tower Hotel,,,guest_house,,,,,,,30.6755371,35.6093639
متحف أم قيس,Umm Qais Museum,متحف أم قيس,museum,,,,,,,32.6558405,35.6795493
,Hakaia Hostel,,hostel,,,,,,,29.5280719,35.0063122
Wadi Dahek,,,camp_site,,,,,,,31.5964751,37.1160194
,,,viewpoint,,,,,,,31.5958675,37.1168451
Abu Mustafa House,,,attraction,,,,,,,32.5253247,35.8584967
أنا أحب مادبا,i love Madaba,أنا أحب مادبا,artwork,,,,,,,31.7181917,35.793368
مكتبة ومكتب التذاكر مار جرجس,,مكتبة ومكتب التذاكر مار جرجس,information,,,,,,,31.7175534,35.7940136
,Free Access to Dead Sea,,attraction,,,,,,,31.4556972,35.5669938
,RAWA’AT ALAQABA,,hotel,,,,,,,29.5257174,35.0066699
Seven Wonders Bedouin Camp,,,hotel,,,,,,Wadi Musa,30.368034,35.4619548
Dream Bedouin Life Camp Wadi Rum,,,camp_site,,,,,,,29.6504822,35.4450903
,,,hotel,,,,,,,32.3297287,36.3683831
,,,camp_site,,,,,,,32.2515935,35.7587231
,,,camp_site,,,,,,,29.5198197,35.4423997
,,,camp_site,,,,,,,29.4981072,35.454016
,,,camp_site,,,,,,,29.5360988,35.4380145
,,,camp_site,,,,,,,29.6077907,35.4821974
,,,camp_site,,,,,,,29.6250554,35.5010186
,,,camp_site,,,,,,,29.6282253,35.4878546
,,,camp_site,,,,,,,29.6104197,35.4803641
,,,camp_site,,,,,,,29.6327255,35.4977715
,,,camp_site,,,,,,,29.6527724,35.4867119
,,,camp_site,,,,,,,29.602029,35.4608184
,,,camp_site,,,,,,,29.5302465,35.4430211
,,,camp_site,,,,,,,29.5217247,35.4542337
,,,camp_site,,,,,,,29.5226834,35.4543475
,,,camp_site,,,,,,,29.5086097,35.4105823
,,,camp_site,,,,,,,29.5249917,35.4270109
,,,camp_site,,,,,,,29.4784155,35.3926328
Ibrahim Jawabreh's house,,,guest_house,,,,,,,32.6531468,35.680632
Canary Hotel,,,hotel,,,,,,,31.9572222,35.9187293
Phoenix Hotel,,,hotel,,,,,,,31.7232666,35.7919099
بيت الكرم,Beit alkaram,,guest_house,,,,,,,31.1824218,35.7027741
Magic Bedouin Star,,,camp_site,,,,,,,29.5221811,35.4500908
Khaled's Camp,,,camp_site,,,,,,,29.4753074,35.4081142
,Tourist Information,,information,,,,,,,29.5287138,35.0021954
,,,camp_site,,,,,,,29.5776439,35.4191705
,,,camp_site,,,,,,,29.6335691,35.5048829
,,,camp_site,,,,,,,29.6357387,35.5063221
,,,camp_site,,,,,,,29.6371169,35.5123634
,,,camp_site,,,,,,,29.6389472,35.5124366
,,,camp_site,,,,,,,29.482223,35.382689
,,,camp_site,,,,,,,29.4818555,35.4089197
,,,camp_site,,,,,,,29.4884175,35.4080038
,,,camp_site,,,,,,,29.4382694,35.4460919
,,,viewpoint,,,,,,,30.0468153,35.4479092
Sunset Camp,,,camp_site,,,,,,,29.4910853,35.3925568
Homestay Orjan 2,,,guest_house,,,,,,,32.3994172,35.7392425
Karak Rest House,,,hotel,,,,,,,31.1820649,35.701738
Beit Philodemus Bed & Breakfast,,,guest_house,,,,,,,32.6510205,35.6925872
Homestay Orjan 3,,,guest_house,,,,,,,32.4022102,35.7352517
Homestay Orjan 1,,,guest_house,,,,,,,32.3973203,35.7379064
Homestay Orjan,,,guest_house,,,,,,,32.3970686,35.7319339
B&B Gadara Rent Room,,,guest_house,,,,,,,32.6536463,35.6851845
Jordan Eco Park,,,hostel,,,,,,,32.5259365,35.618245
Eisa Dweekat Guest House,,,guest_house,,,,,,,32.4043304,35.7479172
منزل موسى يوسف مقداد,,,guest_house,,,,5,,عجلون,32.3960257,35.7348027
"Homestay, Eisa Zghoul",,,guest_house,,,,,,,32.2467502,35.7593918
بيت الرحال,Bayt Alrahaal,,guest_house,,,,,,,31.958231,35.9240543
al amer palace hotel,,,hotel,,,,,,,31.9928212,35.8795924
